GCaL,GKs,GKr,GNaL,GNa,Gto,GK1,GNCX,GNaK,Gkb
1.0541471071186157,0.27605577468099296,1.4775765708412905,1.7041670729459208,1.1419961755537236,0.8291073834748313,1.257401894242146,0.5741486598380943,1.7144851501062965,1.9277117798190753
1.0507243203840393,0.8494894021770174,1.451732537110821,1.5573612555995657,1.9583566003172574,0.6805734132557213,1.367080105902651,0.5802012570428431,1.6791693672004868,1.9908487472101117
1.1066034256052668,0.94395610697469,1.4864604093239921,1.539685328147685,1.0710705185156184,0.8773233680104978,1.6867528303399326,0.6883563823756095,1.567222744980727,1.9086682677903015
0.9507457633923228,0.18389154812766736,1.4864604093239921,1.5430538815171522,0.8575530774632444,0.23019415063730675,1.5194361819863917,0.5870585392830925,1.5361235233383774,1.8613301168343683
1.0965606714577976,1.1239452309123685,1.6108719433444736,1.7817678675153683,0.9319649566124011,0.2292491217691589,1.32842326661985,0.7198643190762106,1.7144851501062965,1.8065686008829926
1.0541471071186157,1.3468040551202625,1.4775765708412905,1.7041670729459208,1.1850196354158626,0.8291073834748313,1.257401894242146,0.5741486598380943,1.7144851501062965,1.9277117798190753
1.015856293735916,1.4201274952466423,1.5522030545873824,1.7400945588502217,0.9256025507672144,0.9955804668432546,1.5434759062009313,0.5720085764326135,1.8524221317859053,1.6311831907328018
1.1654543973525748,1.0614380410264956,1.54958329275542,1.4106263479922312,0.9390172349754049,0.3033143451819204,1.4998261278074414,0.6219849312435511,1.2357485521376956,1.769992942453206
1.0507243203840393,0.8494894021770174,1.451732537110821,1.5573612555995657,1.9583566003172574,0.6805734132557213,1.367080105902651,0.5802012570428431,1.6791693672004868,1.9908487472101117
1.0507140453063715,1.0614380410264956,1.451732537110821,1.5573612555995657,1.6945955922104927,0.6396505592639252,1.367080105902651,0.5802012570428431,1.7074333391204946,1.9843198487398643
1.0768525230290256,0.385203432271388,1.4864604093239921,1.5430538815171522,0.8575530774632444,0.23019415063730675,1.5194361819863917,0.5870585392830925,1.5361235233383774,1.8613301168343683
1.1066034256052668,0.9936076032612133,1.4864604093239921,1.539685328147685,1.0560253077144117,0.8773233680104978,1.6867528303399326,0.5639333786787757,1.567222744980727,1.9086682677903015
1.0768525230290256,1.253796473879438,1.5428920132866044,1.783610596943072,1.113286455400418,0.21680378835014083,1.5613820273223762,0.6307419053994004,1.6222487433308486,1.8613301168343683
1.1902265732599147,0.3220896380469835,1.5050239828093739,1.6475768923786804,1.7925784268960987,0.20218797276027178,1.282610858166977,0.6336479387377111,1.6782971255848183,1.9959160863571632
1.0473217304552986,0.18389154812766736,1.5963012989606367,1.6210743597833415,1.2786246980562352,0.23019415063730675,1.3458398219500487,0.5870585392830925,1.1971883076893213,1.8613301168343683
0.9507457633923228,1.1365092892860789,1.4864604093239921,1.5430538815171522,0.8575530774632444,0.11570242594800165,1.5194361819863917,0.6054641096002116,1.1452989249642225,1.8613301168343683
1.013214517549025,1.253796473879438,1.4686566855334644,1.783610596943072,1.113286455400418,0.21680378835014083,1.4262053095873912,0.5452759177383588,1.6222487433308486,1.8613301168343683
1.0287187646464468,0.3901546377562758,1.5000338605632955,1.723548278844252,0.8996464938790617,0.9239708476852376,1.637743172887018,0.6439871492096306,1.250273642596194,1.8357003613382932
1.1037591421824298,0.491094074835712,1.4775765708412905,1.673412234276244,1.1850196354158626,0.6062437970493496,1.4412560382962836,0.5741486598380943,1.7144851501062965,1.9277117798190753
1.1066034256052668,0.3901546377562758,1.4864604093239921,1.539685328147685,1.0560253077144117,0.8773233680104978,1.6867528303399326,0.5639333786787757,1.567222744980727,1.9086682677903015
1.0541471071186157,1.3468040551202625,1.4775765708412905,1.7041670729459208,1.1850196354158626,0.8291073834748313,1.257401894242146,0.5741486598380943,1.5812091885025217,1.9277117798190753
1.1309642476103463,0.6991575740271041,1.4864604093239921,1.601236913156957,0.8341384616795998,0.8291073834748313,1.35000482714395,0.6231369748621812,1.4579627621766744,1.8894973385374043
1.0768525230290256,1.005808106000531,1.4864604093239921,1.5430538815171522,0.8575530774632444,0.19892110315545689,1.5194361819863917,0.5870585392830925,1.5361235233383774,1.8613301168343683
1.0768525230290256,0.3901546377562758,1.5899404911138426,1.723548278844252,0.8464049037967074,0.7679752506012164,1.3078254189142342,0.6885247861732234,1.63539881657106,1.6644919910248326
1.0206157865076113,0.18389154812766736,1.5626457812499908,1.6788420587913677,1.6957980445167067,0.14324054877012418,1.6611871488941576,0.599251922989059,1.9654935813972314,1.7294953525981482
1.0507140453063715,1.0614380410264956,1.451732537110821,1.5573612555995657,1.6945955922104927,0.206735000396902,1.9624103822082715,0.5802012570428431,1.6362381145418208,1.9843198487398643
1.0965606714577976,1.1239452309123685,1.6108719433444736,1.7817678675153683,0.9319649566124011,0.2292491217691589,1.4761859162763078,0.7392073094194792,1.7144851501062965,1.8065686008829926
1.0768525230290256,1.253796473879438,1.6141409764173398,1.673412234276244,1.113286455400418,0.21680378835014083,1.5613820273223762,0.6307419053994004,1.6222487433308486,1.8594708012903582
1.092402586899227,1.3319221472182836,1.4775765708412905,1.5929400516087953,1.1850196354158626,0.8291073834748313,1.3147034054905864,0.5741486598380943,1.7144851501062965,1.9277117798190753
1.1894837796174593,0.94395610697469,1.6112630857949228,1.650436186094085,1.8737578227537872,0.2224550125596899,1.6867528303399326,0.6108183934939982,1.6453369948681462,1.9843198487398643
1.0339659545251747,1.4837686773805536,1.460284070801622,1.8697707238757055,0.8529201510377828,0.11129257595049956,1.6867528303399326,0.6410313425905286,1.155533154891421,1.9545087851602327
1.013214517549025,1.253796473879438,1.4686566855334644,1.783610596943072,1.113286455400418,0.21680378835014083,1.4262053095873912,0.5452759177383588,1.6222487433308486,1.8613301168343683
1.0965606714577976,1.270789482063271,1.6108719433444736,1.7817678675153683,0.8647816970727825,0.2292491217691589,1.4761859162763078,0.7392073094194792,1.7144851501062965,1.8065686008829926
1.0339659545251747,0.6991575740271041,1.6056152338761143,1.8697707238757055,0.8341384616795998,0.11816426694454858,1.6867528303399326,0.6231369748621812,1.155533154891421,1.9545087851602327
1.047711272730595,0.3220896380469835,1.6112630857949228,1.5430538815171522,1.9476487087834775,0.24285286609895618,1.6867528303399326,0.58398473997809,1.6408957651277252,1.7165471641459822
1.2007824478435793,0.3220896380469835,1.6112630857949228,1.723548278844252,1.7840558684052208,0.22523970463916598,1.282610858166977,0.6307419053994004,1.7074675484001591,1.7165471641459822
1.1037591421824298,0.491094074835712,1.4582538592005465,1.783610596943072,0.786511182443823,0.8011827153531693,1.4645150862769918,0.6155832430155368,1.5960722711139834,1.9310589011105066
1.0162130738379087,1.0799670706111104,1.4864604093239921,1.5430538815171522,0.6108289358674844,0.1608405727498627,1.5830841108472138,0.5080585064057931,1.453425608745162,1.75472280318348
1.0768525230290256,1.253796473879438,1.5963012989606367,1.673412234276244,1.113286455400418,0.21680378835014083,1.5613820273223762,0.5870585392830925,1.6222487433308486,1.8594708012903582
1.1037591421824298,0.491094074835712,1.4775765708412905,1.6658943132586395,1.3132900679241732,0.6062437970493496,1.4412560382962836,0.5741486598380943,1.7144851501062965,1.9277117798190753
0.9507457633923228,1.1365092892860789,1.5381871995144036,1.5430538815171522,0.8575530774632444,0.11570242594800165,1.5194361819863917,0.6054641096002116,1.1452989249642225,1.8613301168343683
0.9915945147525197,0.4103462215138223,1.5000338605632955,1.8259455967590146,0.8996464938790617,0.5876615293189345,1.637743172887018,0.617991599832729,1.2467676440174889,1.8357003613382932
1.0507140453063715,1.0614380410264956,1.451732537110821,1.5573612555995657,1.6553090295263577,0.768498411991507,1.6644290433669569,0.5995821129544924,1.7074333391204946,1.9216527543773092
1.1902265732599147,0.4263955327108002,1.5645839943194437,1.78764165956501,1.9498589824261168,0.17455176503750097,1.4518950562465056,0.5741486598380943,1.1732067558332293,1.8180893638608768
1.0541471071186157,0.3220896380469835,1.5050239828093739,1.6475768923786804,1.7925784268960987,0.31479852238015865,1.282610858166977,0.6186648991240705,1.6782971255848183,1.9959160863571632
1.0965606714577976,1.1239452309123685,1.6108719433444736,1.7817678675153683,0.9090470960676765,0.2292491217691589,1.4761859162763078,0.7392073094194792,1.7144851501062965,1.8065686008829926
1.0066553177131605,0.385203432271388,1.5612729013611457,1.7163456448977554,1.0560253077144117,0.20849932358985485,1.6867528303399326,0.5639333786787757,1.5361235233383774,1.687590974596434
0.9255620312279493,1.2748170586692609,1.5064843503700391,1.74357121938825,1.3481491757379513,0.206735000396902,1.9624103822082715,0.4699380237437213,1.694643471250767,1.626588529315708
1.047711272730595,1.4848319648857808,1.4795499971744785,1.5430538815171522,0.8341384616795998,0.2292491217691589,1.6867528303399326,0.5647696868203032,1.8387686878601304,1.7932637593967389
1.1037591421824298,0.491094074835712,1.4775765708412905,1.673412234276244,1.1850196354158626,0.6062437970493496,1.4412560382962836,0.5741486598380943,1.9737193810428766,1.9277117798190753
1.0768525230290256,0.3901546377562758,1.5899404911138426,1.723548278844252,0.8464049037967074,0.7679752506012164,1.3078254189142342,0.6885247861732234,1.63539881657106,1.6644919910248326
1.0580480019749456,0.4329219535925291,1.4864604093239921,1.601236913156957,0.8529201510377828,0.8291073834748313,1.6610671974984783,0.6410313425905286,1.194681245855751,1.8894973385374043
1.0162130738379087,1.0799670706111104,1.4864604093239921,1.5430538815171522,0.6108289358674844,0.1608405727498627,1.5830841108472138,0.5080585064057931,1.453425608745162,1.75472280318348
1.0300572411193696,0.4103462215138223,1.4662887180474373,1.5048969168278474,1.494208867372143,0.7022526072521846,1.9182174527277216,0.617991599832729,1.5659441548605741,1.8357003613382932
1.0965606714577976,1.1239452309123685,1.6108719433444736,1.7817678675153683,1.0943280842504888,0.20841126082530517,1.4761859162763078,0.7392073094194792,1.7144851501062965,1.8065686008829926
1.1108211083599502,1.374920327072293,1.4581580436729242,1.6495475831937167,1.5715877589347615,0.23019415063730675,1.7111920247099845,0.5039378429397205,1.8878517792532672,1.8360397092341454
1.1309642476103463,0.6991575740271041,1.4864604093239921,1.673412234276244,0.8341384616795998,0.768498411991507,1.35000482714395,0.5500490940384627,1.4579627621766744,1.8894973385374043
0.8787884298904395,1.4201274952466423,1.5841039056215571,1.9332165602715865,1.3334506700041469,0.6038353407836705,1.4190711881739875,0.5046597186803307,1.3834202743801756,1.4003052800201066
1.0163640348011211,0.4263955327108002,1.5645839943194437,1.78764165956501,1.9498589824261168,0.206735000396902,1.6902019365623744,0.5741486598380943,1.3192268186359783,1.9843198487398643
1.2007824478435793,0.3220896380469835,1.6112630857949228,1.723548278844252,1.4208516290513498,0.22523970463916598,1.282610858166977,0.6307419053994004,1.7074675484001591,1.7165471641459822
1.0162130738379087,1.3468040551202625,1.5649720656565875,1.5430538815171522,1.218163366115722,0.1677764114982987,1.2767034180709933,0.5080585064057931,1.420202027576345,1.6462837585645036
1.0507140453063715,1.0614380410264956,1.451732537110821,1.5573612555995657,1.596470962618316,0.7929261785976659,1.6644290433669569,0.5995821129544924,1.9056345553259075,1.8360397092341454
1.0162130738379087,0.5430505481643862,1.4775765708412905,1.9177027511347335,1.1850196354158626,0.6062437970493496,1.4412560382962836,0.5741486598380943,1.9737193810428766,1.9277117798190753
1.013214517549025,1.253796473879438,1.4686566855334644,1.783610596943072,1.113286455400418,0.24034246537978796,1.4262053095873912,0.5452759177383588,1.6222487433308486,1.8613301168343683
1.0092813691917015,0.385203432271388,1.5649720656565875,1.6991868195808555,1.0564210384944495,0.1677764114982987,1.8124945548794156,0.5291670308348447,1.8878517792532672,1.6462837585645036
1.0768525230290256,1.2484194604248453,1.5963012989606367,1.625340983462736,1.113286455400418,0.21680378835014083,1.5613820273223762,0.5870585392830925,1.6222487433308486,1.76083072996187
1.0965606714577976,1.1302731719442212,1.6108719433444736,1.7817678675153683,0.9090470960676765,0.2292491217691589,1.4761859162763078,0.7392073094194792,1.7144851501062965,1.8065686008829926
1.0507140453063715,1.0436248562639272,1.451732537110821,1.5573612555995657,1.6553090295263577,0.8070467613377541,1.9624103822082715,0.5802012570428431,1.8059236376201135,1.8405256961065275
1.1037591421824298,0.4480506155780861,1.4775765708412905,1.7974198610598489,1.1850196354158626,0.6611660330899303,1.4412560382962836,0.4699380237437213,1.9737193810428766,1.9277117798190753
1.013214517549025,0.6991575740271041,1.4686566855334644,1.783610596943072,0.8341384616795998,0.7411371155730593,1.673941229056911,0.5452759177383588,1.6222487433308486,1.8613301168343683
1.2604068169869551,1.253796473879438,1.6965075644497654,1.601236913156957,1.113286455400418,0.21680378835014083,1.5285136925839509,0.6256550240931551,1.6562997129549424,1.5338687972097367
1.0618155066106174,0.3220896380469835,1.6112630857949228,1.5430538815171522,1.218163366115722,0.24285286609895618,1.6867528303399326,0.6770208756099789,1.420202027576345,1.7165471641459822
1.0339659545251747,1.4837686773805536,1.458676906665108,1.8697707238757055,0.8529201510377828,0.11129257595049956,1.6867528303399326,0.6410313425905286,1.155533154891421,1.9545087851602327
1.1205637083052462,1.4848319648857808,1.4795499971744785,1.5430538815171522,0.8341384616795998,0.2292491217691589,1.6607986124685221,0.5704484704532139,1.8387686878601304,1.7932637593967389
1.1894837796174593,0.94395610697469,1.5654997978953262,1.650436186094085,1.8737578227537872,0.21278753581392165,1.6867528303399326,0.6108183934939982,1.6453369948681462,1.9843198487398643
1.0635426061038686,0.491094074835712,1.4582538592005465,1.783610596943072,0.786511182443823,0.8011827153531693,1.4645150862769918,0.6216880438329808,1.5960722711139834,1.9310589011105066
1.098735213768109,0.9994185955069903,1.644400609653871,1.5430538815171522,1.0677383076517477,0.17486683061556535,1.5194361819863917,0.5741486598380943,1.7144851501062965,1.474120262208503
1.047711272730595,0.3220896380469835,1.6112630857949228,1.5430538815171522,1.9476487087834775,0.21305484309579523,1.3078254189142342,0.5026589870753618,1.6870648609486265,1.640254636243349
1.1309642476103463,0.6417630808524846,1.5963012989606367,1.601236913156957,0.9021461797608118,0.8291073834748313,1.3810402564600852,0.5870585392830925,1.6222487433308486,1.7491493934047622
1.0339659545251747,0.46578558936137554,1.460284070801622,1.8697707238757055,0.8529201510377828,0.11129257595049956,1.6867528303399326,0.5647696868203032,1.1104535287605115,1.990536644663842
1.0507140453063715,1.0614380410264956,1.4450543182771,1.5573612555995657,1.6945955922104927,0.6396505592639252,1.5299706396439336,0.49472207164259097,1.7074333391204946,1.9216527543773092
1.0753899984279964,1.1744559479437782,1.6472049084969724,1.9656886022430329,1.6553090295263577,0.768498411991507,1.6644290433669569,0.5613930160571933,1.7074333391204946,1.6661663554924837
1.1628010280416639,0.9936076032612133,1.6112630857949228,1.5430538815171522,1.218163366115722,0.24285286609895618,1.769473702832444,0.6770208756099789,1.420202027576345,1.7148304525917284
1.0753899984279964,1.1744559479437782,1.6472049084969724,1.9656886022430329,1.6553090295263577,0.768498411991507,1.408042621533584,0.6729735390698752,1.7074333391204946,1.7892751745855402
1.098735213768109,1.1302731719442212,1.6108719433444736,1.7817678675153683,0.9090470960676765,0.22537790313799616,1.4761859162763078,0.6120322621260049,1.7144851501062965,1.8065686008829926
0.8787884298904395,1.4201274952466423,1.6965075644497654,1.9332165602715865,1.3334506700041469,0.21680378835014083,1.4747895731334917,0.5511888572204244,1.3834202743801756,1.4003052800201066
1.2604068169869551,1.253796473879438,1.5841039056215571,1.601236913156957,1.113286455400418,0.691056040956306,1.5285136925839509,0.6256550240931551,1.6562997129549424,1.7784454834562486
0.9815406893121192,1.2822470821417493,1.644400609653871,1.5430538815171522,1.0677383076517477,0.17486683061556535,1.5194361819863917,0.5741486598380943,1.7144851501062965,1.474120262208503
1.098735213768109,0.45292754876386204,1.6657620545700986,1.5430538815171522,1.0677383076517477,0.17486683061556535,1.5194361819863917,0.5361786954290335,1.3537133255918028,1.474120262208503
1.0300572411193696,0.385203432271388,1.5649720656565875,1.6991868195808555,1.0564210384944495,0.9239708476852376,1.4096768899267518,0.4390284003914663,1.8878517792532672,1.6462837585645036
1.0543434657203627,0.9936076032612133,1.4647000939922872,1.4879327877016628,1.3801361198734892,0.1677764114982987,1.8124945548794156,0.5291670308348447,1.8185016640910285,1.7965267754391971
1.0768525230290256,0.40365123150652904,1.5963012989606367,1.673412234276244,1.3882037868418915,0.15548294524679737,1.3261367297057514,0.5870585392830925,1.1599129135464188,1.8594708012903582
1.1037591421824298,0.4480506155780861,1.4614247007734766,1.7974198610598489,1.1850196354158626,0.6972426112333365,1.4412560382962836,0.4699380237437213,1.9737193810428766,1.8551618425979473
1.072233538699419,0.4314522697891042,1.5645839943194437,1.5863488003832944,1.1419961755537236,0.2117706591016322,1.6867528303399326,0.58398473997809,1.1459938694375704,1.725784256525143
1.0473217304552986,0.19733392771761626,1.6141409764173398,1.6210743597833415,1.1972831292952208,0.23019415063730675,1.3458398219500487,0.6307419053994004,1.3834202743801756,1.8391127559548108
1.0092813691917015,0.28489025775357246,1.5649720656565875,1.7434734597876682,1.6804217441285192,0.14879130134373258,1.4715386981936591,0.5291670308348447,1.86336791899167,1.8534241481021407
1.0768525230290256,0.5232977207781946,1.5645839943194437,1.78764165956501,1.599994176565277,0.23019415063730675,1.282610858166977,0.5741486598380943,1.1732067558332293,1.8360397092341454
1.2164752804750112,0.6991575740271041,1.4864604093239921,1.673412234276244,0.8727839025397857,0.768498411991507,1.35000482714395,0.5500490940384627,1.4579627621766744,1.8894973385374043
1.0965606714577976,1.1239452309123685,1.6108719433444736,1.7817678675153683,0.9421245975201101,0.20841126082530517,1.4761859162763078,0.7392073094194792,1.7144851501062965,1.8065686008829926
1.147731431390439,0.385203432271388,1.657019623314553,1.6991868195808555,1.0564210384944495,0.17455176503750097,1.5137265487340286,0.5291670308348447,1.6553542705220738,1.6462837585645036
1.0965606714577976,1.1239452309123685,1.6108719433444736,1.7817678675153683,1.0943280842504888,0.23019415063730675,1.4761859162763078,0.7392073094194792,1.7144851501062965,1.8065686008829926
0.9473951961050835,1.4848319648857808,1.4575865388670448,1.673412234276244,0.9508032870937931,0.7683138619547755,1.6867528303399326,0.6410313425905286,1.8934410214887396,1.7932637593967389
1.1309642476103463,0.6991575740271041,1.4864604093239921,1.5430538815171522,0.8341384616795998,0.2292491217691589,1.35000482714395,0.5500490940384627,1.4579627621766744,1.8894973385374043
1.1894837796174593,0.6991575740271041,1.5654997978953262,1.650436186094085,0.8595643640881012,0.21278753581392165,1.6867528303399326,0.6108183934939982,1.155533154891421,1.9843198487398643
1.1309642476103463,0.6417630808524846,1.5963012989606367,1.783610596943072,0.9021461797608118,0.8291073834748313,1.3810402564600852,0.5452759177383588,1.6222487433308486,1.7491493934047622
1.3307643359068773,1.2353033320275921,1.6191790862076616,1.691319647431013,1.0605317541403452,0.2292491217691589,1.5189046525985122,0.49594225789944,1.7074333391204946,1.7932637593967389
1.047711272730595,1.378402578678127,1.5501952493150226,1.5950853336427595,1.1231292848085537,0.5685918740871505,1.637743172887018,0.6034816969147061,1.2467676440174889,1.8357003613382932
1.282788822631151,0.31197429142470634,1.6108719433444736,1.723548278844252,1.4912220211015985,0.16417213273786424,1.4761859162763078,0.5080585064057931,1.4597563303178036,1.775039287494335
1.2007824478435793,0.3220896380469835,1.6112630857949228,1.723548278844252,1.4208516290513498,0.22523970463916598,1.282610858166977,0.6255313345246769,1.7074675484001591,1.7165471641459822
1.013214517549025,0.6991575740271041,1.460284070801622,1.8697707238757055,0.8182599784031859,0.7411371155730593,1.673941229056911,0.5452759177383588,1.6222487433308486,1.8063721641550166
1.013214517549025,0.7312906510639586,1.4686566855334644,1.783610596943072,0.8341384616795998,0.7411371155730593,1.673941229056911,0.5452759177383588,1.6222487433308486,1.8613301168343683
1.0753899984279964,1.1744559479437782,1.7665231122277412,1.9656886022430329,1.6553090295263577,0.7250626136281689,1.6644290433669569,0.5613930160571933,1.7074333391204946,1.6661663554924837
1.1892765000230257,1.3468040551202625,1.5963012989606367,1.625340983462736,1.113286455400418,0.21680378835014083,1.5613820273223762,0.5870585392830925,1.4880252915162206,1.76083072996187
1.013214517549025,0.6991575740271041,1.4686566855334644,1.783610596943072,0.8533442648102387,0.7411371155730593,1.673941229056911,0.5452759177383588,1.6222487433308486,1.8613301168343683
1.1309642476103463,0.6991575740271041,1.4864604093239921,1.673412234276244,0.8341384616795998,0.19927721674046775,1.35000482714395,0.5364336771199545,1.4579627621766744,1.8894973385374043
1.0300572411193696,0.4103462215138223,1.4662887180474373,1.5048969168278474,1.494208867372143,0.7022526072521846,1.9182174527277216,0.617991599832729,1.393275865709167,1.8357003613382932
1.0635426061038686,0.491094074835712,1.4582538592005465,1.6009843097385297,1.6314423873519148,0.23019415063730675,1.4645150862769918,0.6216880438329808,1.6362381145418208,1.9818450338868951
0.8787884298904395,1.4201274952466423,1.5841039056215571,1.8697707238757055,1.3334506700041469,0.6038353407836705,1.6867528303399326,0.5046597186803307,1.3834202743801756,1.4003052800201066
1.2007824478435793,0.3220896380469835,1.6112630857949228,1.723548278844252,1.4208516290513498,0.22523970463916598,1.282610858166977,0.5802012570428431,1.7074675484001591,1.7165471641459822
1.0507140453063715,1.0436248562639272,1.451732537110821,1.5573612555995657,1.6553090295263577,0.8070467613377541,1.9624103822082715,0.6307419053994004,1.8059236376201135,1.8405256961065275
1.132031705746435,1.2822470821417493,1.644400609653871,1.701902049841385,1.0677383076517477,0.17486683061556535,1.5072402539974592,0.5741486598380943,1.7144851501062965,1.6759509503991559
1.1600553366456208,0.385203432271388,1.5649720656565875,1.5390950050130643,1.0564210384944495,0.23019415063730675,1.4096768899267518,0.4390284003914663,1.6362381145418208,1.6462837585645036
1.0768525230290256,0.5232977207781946,1.5645839943194437,1.78764165956501,1.599994176565277,0.23019415063730675,1.282610858166977,0.5082304779044386,1.1732067558332293,1.8360397092341454
1.147731431390439,0.37224147750385034,1.657019623314553,1.6991868195808555,1.0564210384944495,0.16901996569186123,1.5137265487340286,0.5291670308348447,1.6553542705220738,1.6462837585645036
1.1055959692794215,0.35599777834387736,1.5649720656565875,1.7632086060471333,0.8341384616795998,0.14879130134373258,1.4715386981936591,0.5291670308348447,1.6791693672004868,1.8613301168343683
1.0162130738379087,0.4443169868774317,1.644400609653871,1.9177027511347335,1.1850196354158626,0.17486683061556535,1.4412560382962836,0.6390944662296263,1.8724040727191664,1.9277117798190753
1.0965606714577976,0.4103462215138223,1.6108719433444736,1.7817678675153683,1.0943280842504888,0.23019415063730675,1.4761859162763078,0.617991599832729,1.7144851501062965,1.8065686008829926
1.0965606714577976,1.1239452309123685,1.6108719433444736,1.7530302156641397,0.9421245975201101,0.20841126082530517,1.4096768899267518,0.6672413841316046,1.7144851501062965,1.8065686008829926
1.1448442459485328,1.3058483154935394,1.5963012989606367,1.625340983462736,1.113286455400418,0.17776305380708207,1.5613820273223762,0.5870585392830925,1.4880252915162206,1.76083072996187
1.0507140453063715,0.7312906510639586,1.4520703091300744,1.783610596943072,0.8341384616795998,0.7411371155730593,1.673941229056911,0.5452759177383588,1.6222487433308486,1.8613301168343683
0.9330964415435923,0.9546948512560172,1.4775765708412905,1.74357121938825,1.3481491757379513,0.6062437970493496,1.5434759062009313,0.48686921622016993,1.6408957651277252,1.786999248092466
0.9790671486925455,0.4004262110083386,1.4923670915755791,1.9993288109940728,0.8341384616795998,0.8291073834748313,1.4792852343699312,0.5485492917344175,1.6059319573514077,1.7787091528216177
1.1628010280416639,0.3220896380469835,1.6112630857949228,1.5430538815171522,1.385880886729879,0.24285286609895618,1.769473702832444,0.6255313345246769,1.7074675484001591,1.7165471641459822
1.0300572411193696,0.385203432271388,1.5649720656565875,1.6991868195808555,0.9421245975201101,0.9239708476852376,1.4096768899267518,0.4390284003914663,1.8878517792532672,1.8065686008829926
1.0473217304552986,0.19733392771761626,1.6141409764173398,1.6210743597833415,1.1972831292952208,0.23019415063730675,1.3458398219500487,0.6307419053994004,1.3834202743801756,1.8391127559548108
1.004457287657992,0.6774171209090439,1.5654997978953262,1.6009843097385297,1.6314423873519148,0.23019415063730675,1.9624103822082715,0.5696741387624913,1.6362381145418208,1.7250676638051197
1.0965606714577976,1.1239452309123685,1.6108719433444736,1.7817678675153683,0.8341384616795998,0.23019415063730675,1.4761859162763078,0.7392073094194792,1.7144851501062965,1.8065686008829926
1.013214517549025,0.6991575740271041,1.6368438029414887,1.5950853336427595,1.1231292848085537,0.5685918740871505,1.673941229056911,0.6034816969147061,1.7317581134902653,1.8357003613382932
1.047711272730595,1.378402578678127,1.5501952493150226,1.783610596943072,0.826381718582914,0.7411371155730593,1.637743172887018,0.5452759177383588,1.2467676440174889,1.6916127795586193
1.0300572411193696,0.40600503787330305,1.5649720656565875,1.7530774075910296,1.0564210384944495,0.9239708476852376,1.4581417687192992,0.4726952458633978,1.8878517792532672,1.6462837585645036
1.0635426061038686,0.4500148626826912,1.4582538592005465,1.6009843097385297,1.6314423873519148,0.23019415063730675,1.4645150862769918,0.4819678789017617,1.6362381145418208,1.9818450338868951
0.9473951961050835,1.6064697825592547,1.4575865388670448,1.673412234276244,1.0097304764775057,0.7683138619547755,1.6867528303399326,0.6410313425905286,1.8934410214887396,1.7932637593967389
